V1	V2	V3	V4
-0.131368802579812	0.0359109935452883	0.101267128731932	-0.123366745961385
0.0587315640655113	0.0738903246195282	0.0014824560475334	-0.0974202815961762
0.0781501780274173	0.0967864767950109	0.0577505436076316	0.0449809201502731
0.0737283387262325	-0.0528121367096762	-0.0548119835438774	0.0474792945302803
-0.0659138059401843	0.0913393115588886	-0.0329642490010193	0.0265449765702349
0.000638251722988968	-0.00529772256393066	-0.0184400779953754	-0.0258969087065819
0.0195106092925779	-0.0417732502594593	0.0394241385140818	-0.0212153162014473
0.00951599819741644	0.0400525301048123	0.00738176777660745	-0.0341989361544121
0.0206400467473129	0.0231336486435557	-0.0507363324296766	-0.0304819236641793
-0.026655730488298	0.0519529757945847	0.0389320589379665	0.00999217067653519
-0.0471868340907697	-0.0513484101176866	-0.0526817146071726	-0.00702016496401267
-0.032613808170604	-0.0309119764439011	-0.0732568359557305	-0.0196325103206437
-0.0153784464313051	0.158483162378501	0.00216233633171368	-0.0976399909855857
-0.0147219105302132	-0.0614210066665045	0.00454430182221528	-0.138884369811908
0.00460311353988639	0.0341465274428156	-0.0447447448274517	0.035484367087069
0.000254511307333288	0.0822556563993349	-0.0575595798214958	0.103911394933236
-0.02694614599934	0.0585550399167828	-0.0367062278917243	0.0360571409956381
0.0159393773218267	0.072329267438272	0.00128537328565416	-0.0083187400323227
0.0375076961811398	0.0226845245373018	-0.0251119655017505	0.0161219917409692
-0.0404532543277059	0.0594664594841782	-0.0880320235602455	0.0921170768794409
-0.106472371563672	-0.0604070587264582	-0.0529374772635574	-0.0133965756453091
-0.00520601528385264	-0.00962926355965815	-0.0329429517008975	0.105398145876628
-0.0604704196155249	0.188127061691654	0.0306454361641652	-0.0143898248596163
0.0282311209220844	-0.113516050779898	0.0734302361815946	0.0274538142785186
0.043399187017934	-0.0114794374034467	-0.0227485343231164	4.55474976934184e-05
-0.0051594084875722	-0.0768441101808635	0.00625606150500703	0.149177158550306
0.0196454923667669	0.0326681819137018	-0.00450462725769035	-0.0146402898139806
-0.0531480293743429	-0.0976413420443026	0.0130824755472886	-0.0200250963727062
-0.0346889026897186	0.123403730492736	-0.0824256925613968	-0.0253378797305925
-0.0183755470432556	0.0211774585077126	0.0778204344520004	0.0426478497742556
-0.0395640534070077	0.0566954461322746	-0.0799227868234232	0.0176400835008036
0.0717678960967745	-0.0281612086400794	-0.0266758954333988	-0.00034242689088296
0.00425890558735495	-0.0129095267443311	0.00517951648721318	-0.0642270837190266
0.149959169670058	-0.0161462807814747	0.00730206471710868	-0.0354611829940308
-0.0378088410257151	0.0365710154414753	0.018436506613944	-0.0108087419652796
0.000681277416923885	-0.153567408755544	0.0046435671929387	0.0733810183760507
-0.0422698994357956	-0.00295021691185583	-0.0698507424573616	-0.00702191108467894
-0.0214428020777413	-0.112083279898612	0.0583641333062373	-0.00455984022192636
-0.0197604530652096	-0.0276465186504445	0.031490122527504	-0.0322213672684333
-0.0240614367067971	0.0312291712523128	0.0599694694957334	-0.151729114215969
0.0289955826020311	-0.107842609561551	-0.106508870620046	-0.0557494884680556
-0.0104637641867304	0.0398939488045721	0.0621913744710534	-0.0324286515850094
0.0449088649117595	0.0123580866692137	-0.034139990969409	-0.0309523435819172
-0.0999050531062363	0.0518241047375497	-0.03307198016595	-0.0167348443126001
-0.0452962840016427	-0.0210443191796582	0.0143064602535514	0.0637028934137167
0.00173106747154126	-0.0561184915141572	-0.0470581631328715	0.0893778275796297
-0.0843231883128078	-0.0508337250113139	0.0521900749814487	-0.0445197483692691
0.0233541255286296	0.0933565179746596	0.0536333831320547	0.0175124606989208
0.000931549111590813	0.097695149521904	-0.0428903367646218	0.0145013745489609
0.0350629434951753	0.00930631173920588	-0.0598862329958927	-0.118858167906433
0.0456397172529892	-0.0407645525679835	-0.0243835639932182	0.0770050267193562
-0.0723075710072079	0.0425156739036623	0.0599141623206854	-0.144253130530847
0.131781245775242	0.0046774314955383	0.00637004504118262	0.0362089261116776
0.0617079003274337	0.0733091336756668	0.0177596584640232	-0.041172885752985
-0.0145143802818603	0.0192522328325307	0.0517037157944483	-0.148165214426736
-0.0256207045233581	0.062729095952382	0.0903995620579742	0.0749926166394916
-0.00377363456695445	-0.000360719087811531	-0.00889064416319328	0.0538656080492852
0.027095187111167	0.0200865715147353	-0.044921134888382	0.184862494155171
0.0856108433843302	0.096196124575519	0.0383171277073798	0.0861309268692769
-0.0755548047494417	0.0291908744322863	0.0705451533181788	0.0750000140867948
-0.00248924235625826	0.000386455293711574	-0.0117222163328067	-0.060318734931758
-0.105143073743187	0.0773483724932866	0.016561949272407	0.129098276665717
0.016194684236943	0.0341413175751031	-0.0195080065751744	-0.0158259299418491
0.0329708416157864	-0.0862969184819423	-0.0132933071827196	0.0347372251340447
-0.0453991783318973	0.084363425104621	-0.0702825208007512	-0.0299346871738291
0.0105509302608188	-0.0455210586398241	0.0782238877251104	0.0374434714335756
0.101594568621909	-0.0787177859204235	0.0523319211201916	-0.14621869352444
0.00998667390259583	0.0756745587264204	-0.0474812761385058	0.10811308511171
0.0934780663659701	0.00590556918752598	0.00924896266549599	-0.0319163423891467
0.0454766397194366	0.100818844479217	0.00290010221336895	-0.0831197825341814
0.00359755833805997	-0.0962169642907021	-0.0721017221970618	0.063417106685077
-0.0127687199903781	-0.0860408189723826	0.00590177030680578	-0.0248415172490999
-0.0236396263715185	-0.000422198072894235	-0.0577841856190909	0.00691517446048479
0.126645432158611	-0.0707563719572266	0.0270962364159636	-0.0726594061045762
-0.0452614788869856	-0.0336831883828711	0.0284628885734505	-0.0229702710774149
0.0175893998457003	-0.0428821039888784	0.0186826358725185	0.0761885339355155
-0.0646833882364072	-0.0497022281415487	-0.0370225936630061	0.0522558806596135
0.0157744623679347	0.0309159453240109	0.0217670343233157	0.0554592931540309
-0.0449586165176306	-0.0162120962685225	-0.107065290501756	-0.022872897821018
-0.0349949182538425	-0.0427112466362253	-0.0400916282504089	0.129632896927781
-0.0432574539474341	-0.0271233696926552	0.0788563410063871	0.0993517899487113
-0.0707100142939839	-0.00702579166183512	0.0921097095947394	-0.00396587672770552
0.141769012842011	0.0112893659929673	-0.0070063955683106	0.10732179725098
0.0467080204377737	0.00260251892592631	-0.0005701126918942	0.0214769512221318
0.0971824528463818	0.147445881674412	0.0568279967235319	-0.0663938048086574
0.00455228812225273	0.0128185788554782	0.112556722606347	-0.0580370547477175
-0.0116927398280394	-0.040908035744512	0.0235909828629731	0.0548254114504525
0.0171012105538786	0.0780298909183751	0.0657569938118101	0.0111203039097906
0.0185429412863826	0.121228036826603	0.122314784903109	-0.142178882623186
0.0288906323063738	-0.172600798306024	-0.0546633913964294	0.0378635023003127
-0.081631052375817	-0.0500548804474491	0.127441390301929	-0.0791912362938866
-0.0155339028880901	0.00535472745642256	-0.0175723612952745	-0.0980654356929334
-0.0459978136740049	-0.0445310779600633	-0.0695144547125045	-0.000711116583072709
-0.0149703788933048	-0.0499156345867686	0.0552671593582076	-0.0319504532851804
0.00328016730123991	0.00397293251092677	-0.0469272553302069	-0.0444856798755962
0.0140709319372639	0.0684705085852639	-0.0378018340445669	0.0288626690796222
-0.0288851712062472	-0.0235555756713465	0.0723395544907661	0.0190186028393352
0.0794270004449892	-0.0322391998235979	-0.0109289023559644	0.025367625727945
0.0831715417506331	0.0988294497498837	-0.00153648224641613	-0.0087248134937965
-0.012549588217174	0.0517642538612852	0.0516917459395559	-0.0391998672850911
-0.0263412621875363	0.00469107094067015	0.110400981096861	-9.33879247582044e-05
0.0847543849532748	-0.0499396448318444	0.0241471285640205	-0.114344842674127
0.167705610090597	-0.0630406782945796	0.0125803071211328	-0.0747432938585884
0.048045437425049	-0.000457313052523974	0.0468165520643219	0.0873027123850727
0.0529347340733022	-0.0492503293807838	0.0444350863612194	0.107243140627816
-0.0528214087778523	0.0612904349466195	0.0258880353253574	0.0827939154068817
0.0878713990821512	0.0845843456317787	-0.0185719766003948	0.00264444669908833
-0.0413451661000099	0.110449378957045	0.0309698391412974	-0.0347544830228371
-0.123735579231514	0.0648364336187377	0.000638838329399992	0.00852421029069214
0.0361591299443441	0.121615334556682	-0.00862082893497657	-0.0414445225526076
-0.00987081420600178	-0.01862151427739	0.0338854640244748	-0.036344559454668
-0.0103535180993238	-0.131298056247847	0.0967435227287645	0.00039446469685152
0.0236627093976626	-0.0739001436307348	-0.0412360051225204	0.00699912217186189
-0.0142942695135203	0.0582028913674916	-0.105777839556142	0.0540144401240565
0.0689287118483473	0.150241146219625	-0.0679073361362596	-0.0552798229784621
-0.0060842291010907	0.0629759883038269	0.156808193888873	-0.0241187392832829
0.0592551019220084	0.0036471111870869	-0.0226707063070844	0.122237966582047
0.0934220703019432	-0.0193151156157895	-0.102033830863019	-0.00803818994805766
-0.06486085056838	-0.00576954608756746	0.0326270838996176	0.0928962710694022
0.0494030380010303	0.0461889991884593	-0.0193850555276937	-0.106087541265858
0.103327886982888	0.0143927533657885	0.108122058947272	0.0177146772408689
-0.0569211269284528	0.0703620079466891	-0.0115026890605245	-0.118208844562345
-0.000153189667074924	-0.0158480848824874	-0.0432757761595166	-0.0141713977041527
0.0729554852765037	0.091140456933839	0.0698401927109427	-0.0608324825379038
0.00510322939479378	-0.140363619277996	-0.00454426066201815	0.0313254854682613
0.0733383316355589	0.184093103615331	-0.092206960587231	-0.093120751868856
0.0522703791263365	-0.0291466608155179	-0.0776904997681579	-0.0389662118827237
-0.0303314005606762	0.0332637946118517	-0.0240785704482131	0.00542683076911597
0.00332006516978451	0.189801514522705	-0.0330605395260718	0.0407073861552051
0.0245181045096447	-0.0406527586319745	-0.0145329909692788	0.00976914297124242
0.0376233291643057	-0.0946784505838397	-0.043101205895291	0.0857076347215499
0.0268637224382112	0.0368585708257267	-0.00015592130724078	-0.0062162022014082
0.0780443063397096	0.0210978066175699	-0.0441258625464766	0.0243104185726704
0.0730344200808033	0.0250283717960152	-0.0499632040702806	0.135357607647639
0.0395075343928662	0.0790815171438234	-0.017637787813698	0.000200814345619247
0.0539431699113707	-0.0409975314592666	-0.0190145264556241	-0.0152376256652619
-0.0714347223959712	0.0675230370291375	-0.0325693155860268	-0.0411897368189823
-0.0035409017470926	0.0431804874101715	0.00194174200738451	0.00530502690472096
-0.00811247386070532	-0.0694583012872318	0.0252013494082598	0.00199317369368768
-0.0120080437412672	-0.0240322203736698	-0.032384264329225	0.0338015086976943
0.0410604983433023	-0.0899684488617092	0.0342262869513065	-0.0528338596123421
-0.0669262060880589	0.0287767782490033	-0.0884187731244039	0.0892029928590632
0.0318169617093806	0.0137230048826967	-0.15432216742355	-0.0267112376270927
-0.0276732878115112	-0.0910990853906491	0.010736366194609	-0.219646280223545
0.0893034754336106	-0.0673964643497843	0.0557141405024676	-0.00951868163901413
0.0305485272558474	0.0341253868002234	0.0972777391361696	0.15393450603124
-0.00253411853554853	0.0285545014668953	0.0116501516147104	0.0257793701443671
-0.047180509482349	-0.0975630942991077	-0.107798443203901	-0.0187948662839483
0.0627938462757635	0.0827168910049452	-0.0969072380457498	0.134701196963836
0.0595418238112999	-0.0277280218103175	0.0295185946624151	0.0113547761970911
0.00396946766539248	0.0348054406493433	-0.0245929934848138	0.114198138873689
-0.0422360528903835	-0.0414549969620258	0.090703566213983	0.0646658356111712
0.113610116924089	0.0902234533650349	-0.0142718907456125	-0.0687463614764445
0.0633354325241554	0.00667209839584169	0.0812382264903044	-0.124561779178366
-0.101303203691897	-0.0193390292312909	0.0706085582088038	0.0173176183553285
0.0738597625621059	0.00100451290883328	0.0211480091206882	-0.00191774848126291
0.0741164908385591	-0.0135837813073459	0.0228436271892946	-0.0313096712124749
0.0590958663952508	-0.0227155073006276	0.0360192584970144	0.10236251095273
-0.0163886477598941	-0.0238220826259555	0.00457918848331069	-0.0232981841580894
-0.0125732944604566	-0.016168085215941	-0.00190673834486917	0.0428562479610386
0.0929149890778949	-0.0284458016386549	-0.00104478897905731	0.118877771755169
-0.0383330003471011	-0.00022705523161159	-0.0242336754885517	-0.018218558544099
-0.0170713857000786	0.0513268704522373	-0.0223570477465087	0.12530447800032
0.0778508601047574	0.0601453161608229	0.124492684016845	-0.0219632746035687
-0.046225265240175	0.0353793226592148	-0.0588438327834114	0.0241574003992845
-0.00616500310029866	0.0525491974923968	-0.0701170059854551	-0.0483828876225735
0.0393841535742825	-0.13475126700854	-0.0645131396384868	0.0255142470969028
-0.0696031366336039	0.0140257732349393	-0.0693498639053325	0.0522904066404978
-0.0315997278088449	0.0311775207875079	0.0476701532388015	-0.00841669485169644
-0.0132927981417122	0.0185751596077828	0.0775843042735261	0.120437240351597
0.0338908069401494	-0.00476206007058115	0.055894094353298	-0.074898700865522
-0.0219122746839475	0.0876860630489846	0.0883729365593228	-0.00910265208963359
-0.0425498878842043	-0.0284086000437583	0.0429091572642618	0.0515139130224794
-0.00715063207069853	-0.00830275476631215	0.0207506548835456	-0.0315207522153056
0.048125094178349	0.0460821582678423	0.112613788308995	-0.0208163106414704
-0.000856545066645639	0.0748123121770879	0.0765392538641014	0.0861847288355232
-0.0974360925486809	0.0686589279322469	-0.0364023105323997	0.0698050246430271
0.0481654073522466	-0.0471009295298365	-0.0129787842037388	0.072687509927571
0.0834075181443112	-0.0715869239494143	0.0266879782126463	0.0498165881251927
-0.068230290043426	0.0459259689118418	-0.0773398520636538	0.03588205067669
0.0255244398633086	-0.0863510657674979	0.0166907981663443	-0.024202084778644
-0.00328836807075714	0.0156919006492066	0.0553643845306023	-0.132136842028006
-0.0319681216110517	-0.0582980156678204	-0.0623412546394543	-0.105661288375149
-0.0365231984109709	-0.0244633795907369	-0.0797982089953541	-0.0304739845584604
0.116872664352771	0.00145932928516102	-0.034887831551035	0.033382461283785
-0.0342567009884607	0.0489338517514443	-0.0522047852202028	-0.0501303938779065
-0.040537268246063	-0.0014010943688874	0.0360626301643047	0.0514727706446459
0.0567382615388857	0.0165401851562167	0.0743799661295739	-0.0393570526155694
-0.0116565942632042	-0.0339846939908083	-0.0301140248626359	-0.0232788610502435
-0.124669616070991	0.0841733942516487	-0.0501281185473311	0.0350109641888857
-0.0474795839626774	-0.0806878199415224	-0.00838504153334992	0.00869090396221503
-0.00858644625621663	-0.0281862837893818	-0.00364536369925287	-0.0511602765452033
0.00283264811333882	0.00688514911447893	-0.0678918141989046	-0.0349556766009198
-0.0175800676844127	-0.111568159497941	-0.0197858518563349	-0.0163989907674693
-0.0221102336653146	0.0539273739488938	-0.00356309218854084	0.00391697488060023
-0.114915362476049	-0.00462995619925068	-0.0452306026196859	0.0517176058926877
-0.0972828771555381	-0.0110362169158428	-0.0608123854160421	-0.0642065108731748
0.0266781998744657	-0.0126176192539414	0.0248902921231735	-0.0138082868444205
-0.0261862442169447	0.0907100258038391	0.00713272479518939	-0.0590019451960074
-0.0767400405744341	-0.0815311649164004	-0.0231640898960062	0.0162898371394027
0.0892918958083519	0.0541673228061641	0.0670499976091216	0.0443001622936634
-0.0503021577269933	-0.0935288707908606	0.173909431421335	-0.0336070460579043
-0.000914573136889134	-0.0283251324015528	0.0417665785322841	0.0194940091866315
-0.107239515633547	0.0070968691234595	0.0387616902908922	-0.0593642772982767
-0.170487179123731	0.0502455110969839	0.0115702104095668	0.00607835134365444
0.146170828633505	0.00642061326604223	0.00296630064183889	-0.0381153166617101
-0.0440415706446623	0.0775595996521261	0.0489126383083046	-0.143192004939558
0.0221568130167904	-0.0416161122869111	0.0321179356534145	0.0258274945681339
0.0345768829897283	0.000157590267126476	-0.0905138855904213	0.00153548785277538
0.0590697511924741	-0.00699102441777892	-0.113852582330823	0.153482399974718
-0.0239528352476054	0.0224488248550348	-0.0246003221269887	0.0224648646514467
-0.0156512006224925	0.0614848080600487	0.0195879032174818	0.00632664030992221
0.0428335047070419	0.0235211870318897	-0.00501869130989033	0.074141660391315
-0.0420107000797713	-0.0290551858157094	0.00499254012824036	-0.0869020867964504
-0.102900096189049	-0.0667137451228094	0.0224029338126456	0.0772925843706449
0.00711603927164318	-0.00755099162017972	-0.014281529830239	-0.107750606089119
0.00328711675014533	0.00215174344024797	-0.0188944620098172	0.0116156850317352
-0.0207816055797827	-0.0974835200586394	0.0260605936575315	-0.110382731446236
-0.0665736028250884	0.0130873561715397	-0.0498123552456934	0.0254670481028471
-0.0290640235424146	-0.143217204978989	0.0664110783973941	-0.0715078862776963
0.0987192629409839	0.0289589341275804	0.0841924369882247	-0.0884415052662905
-0.0370468328145434	-0.0219225308939322	-0.0922036732718223	0.189760333230213
-0.0190807272289607	0.134297711098287	-0.0024411876484378	0.0140198876443337
-0.0237258542054559	-0.047563576448242	0.0155193035643621	0.1238785297451
-0.0868335843937965	-0.0478404567727832	0.0165115650996138	0.00389655754129522
-0.0812491439861962	-0.0502479838786939	-0.0647700818580891	0.0717358849616695
-0.0500977368461672	-0.0271582909607926	-0.0501487729750238	-0.031255917590527
0.0590932302440018	-0.124570506933679	0.0724092879405875	-0.033793011948708
0.00346511750497491	0.101231163705285	0.0654480397976525	-0.0732222325610521
-0.0175571106676163	0.0658087493826695	-0.0968306701655111	-0.0116987307595287
-0.0357767972761787	0.043827850910868	-0.0208653311674581	-0.119893985962372
-0.0695222714972548	0.0480387141989183	0.0585210082478412	0.0230068467585612
-0.0668305153862955	-0.0514763943628322	0.0684198612233853	-0.0908071135752887
0.0349825466255728	-0.0450957412717369	0.124979751577932	-0.0353105002506455
0.0516342952434681	0.0566577885607647	-0.0520981787344028	-0.0705073077576107
-0.0234016395869758	-0.0785736360951125	-0.0351640647855356	0.00672338268497
