index	gen	fam	infam	sir	dam	sex	F1	F2	C1	R1	Trait1	Trait2	Trait3	Trait4
23	1	23	23	0	0	1	L2	S2	0.75	R3	control	4.94493640546437	0.831778921888192	0.353758095251817
24	1	24	24	0	0	1	L2	S3	0.7	R2	control	-1.69540058496973	0.569016406609609	3.2081898632095
25	1	25	25	0	0	1	L1	S3	0.9	R1	control	1.90227224372336	0.861900354311256	3.35449628388318
26	1	26	26	0	0	1	L2	S3	0.75	R3	control	5.28167897304921	0.0175310163410481	0.950616305493856
27	1	27	27	0	0	1	L1	S1	0.9	R2	control	0.827136131352286	2.09928748209221	1.84974484222782
28	1	28	28	0	0	1	L2	S3	0.7	R1	control	0.750266794945011	2.80860698956678	1.288919852184
29	1	29	29	0	0	1	L1	S2	0.75	R2	control	-1.78319167051036	-1.28383972036065	1.22712623478886
30	1	30	30	0	0	1	L1	S2	0.7	R1	control	-1.50970896702373	0.846344574370881	2.90031720660225
31	1	31	31	0	0	1	L1	S3	0.7	R3	control	1.59315436559384	0.658118448952727	1.32736419598059
32	1	32	32	0	0	1	L1	S1	0.9	R3	control	-1.49828582684851	0.784860360539756	1.4108401402042
33	1	33	33	0	0	1	L1	S2	0.7	R1	control	0.0909638457378717	0.517460764033806	0.641323511002127
34	1	34	34	0	0	1	L2	S2	0.7	R1	control	3.4039512313945	0.979109076123513	-0.951318132853899
35	1	35	35	0	0	1	L2	S2	0.7	R3	control	-2.33773964926097	0.539494907974807	-0.176005652653212
36	1	36	36	0	0	1	L1	S1	0.75	R1	control	0.849361169315885	0.934370538411113	1.52633295007665
37	1	37	37	0	0	1	L2	S2	0.75	R1	control	4.95125341823032	0.300171364654775	0.661013577212738
38	1	38	38	0	0	1	L1	S2	0.75	R2	control	2.66515493921887	-2.93025905808343	2.23458012226336
39	1	39	39	0	0	1	L2	S3	0.9	R3	control	-0.189675768689554	0.453739545156578	-0.326666685766656
40	1	40	40	0	0	1	L2	S2	0.75	R3	control	4.39793405488507	-0.00604680851477246	0.564404598312716
41	1	41	41	0	0	1	L1	S3	0.9	R1	control	-2.7660558977003	1.14561665458222	1.27177750107172
42	1	42	42	0	0	1	L2	S2	0.7	R2	control	1.21616749396813	2.12341478289939	2.85374307559859
43	1	43	43	0	0	1	L2	S3	0.9	R3	control	-2.01564816515054	2.23170256033679	1.88067931809182
44	1	44	44	0	0	1	L2	S2	0.9	R3	control	1.05625381747905	-0.131718681622046	0.26613741739124
45	1	45	45	0	0	1	L2	S1	0.7	R2	control	-1.34087134753952	1.17281340151506	1.68195617642337
46	1	46	46	0	0	1	L1	S3	0.7	R1	control	-1.33131049382477	2.71165429873429	0.150747911485697
47	1	47	47	0	0	1	L1	S2	0.7	R2	control	2.28416536363617	0.262421875835423	1.48265336768325
48	1	48	48	0	0	1	L2	S1	0.7	R1	control	4.60497836066898	1.16184031074644	0.12495154855115
49	1	49	49	0	0	1	L2	S2	0.75	R2	control	-1.04975825320051	0.895453547523722	1.2034880159325
50	1	50	50	0	0	1	L2	S1	0.7	R3	control	1.29241990053871	2.56384955172707	0.077530566417578
51	1	51	51	0	0	1	L1	S3	0.9	R2	control	-0.0958099188867211	1.68414360712964	-0.416132827196821
52	1	52	52	0	0	1	L1	S2	0.7	R2	control	0.532332404999812	-1.52025785796755	0.362077212103858
53	1	53	53	0	0	1	L2	S2	0.75	R3	control	1.72563497519264	1.72134212970811	0.281296625668521
54	1	54	54	0	0	1	L1	S2	0.7	R3	control	1.72943009916372	0.299422537331667	1.49099914480302
55	1	55	55	0	0	1	L1	S1	0.7	R1	control	0.973857102007103	1.32181856331062	4.31606845646511
56	1	56	56	0	0	1	L2	S2	0.75	R1	control	1.80562126782798	0.244694497848064	0.214975972053362
57	1	57	57	0	0	1	L1	S3	0.7	R3	control	-0.171556792394605	2.89107148416814	-0.00317107573548474
58	1	58	58	0	0	1	L1	S2	0.7	R1	control	1.05390797497947	0.645207944649259	-1.29828887183554
59	1	59	59	0	0	1	L1	S3	0.7	R2	control	-1.01958977864513	1.92300077272342	2.86364261074248
60	1	60	60	0	0	1	L2	S3	0.9	R3	control	0.480374157742559	1.91522353910153	1.09014041878084
61	1	61	61	0	0	1	L1	S1	0.7	R3	control	-1.02748701651885	-0.495085700850921	0.156797444967183
62	1	62	62	0	0	1	L2	S3	0.7	R2	control	1.35929741797257	-1.21143521940392	2.66066213657789
63	1	63	63	0	0	1	L2	S2	0.7	R1	control	2.65119486925094	-0.442459786150847	2.39618841991843
64	1	64	64	0	0	1	L1	S3	0.75	R1	control	2.29048282089787	-0.114303953382592	0.214356547473034
65	1	65	65	0	0	1	L2	S3	0.9	R1	control	3.20564134796848	3.8928873319685	1.02822591587187
66	1	66	66	0	0	1	L2	S1	0.9	R1	control	0.878030215511197	2.09883105578436	1.29284485942844
67	1	67	67	0	0	1	L2	S1	0.75	R3	control	0.697802925153785	2.64589178921547	1.01027315872739
68	1	68	68	0	0	1	L1	S1	0.9	R3	control	1.95743852098146	1.53290784572142	0.0393207812824347
69	1	69	69	0	0	1	L2	S1	0.75	R3	control	1.96840397312359	1.32002675922974	-0.330329288120288
70	1	70	70	0	0	1	L1	S2	0.9	R2	control	-0.631607301048617	-0.719417069700262	0.73351624286161
71	1	71	71	0	0	1	L2	S2	0.75	R1	control	4.01397733566193	2.1904396815678	2.02157185699498
72	1	72	72	0	0	1	L2	S2	0.9	R3	control	1.00810543638236	2.46568519189696	0.549047545400648
73	1	73	73	0	0	1	L1	S1	0.75	R2	control	1.5007125196695	0.554603844530609	2.33528754349051
74	1	74	74	0	0	1	L2	S1	0.75	R2	control	0.147688215349434	-0.0980952280433506	0.773662066364192
75	1	75	75	0	0	1	L2	S2	0.9	R3	control	3.74713356129383	0.287875829701003	1.91832674830213
76	1	76	76	0	0	1	L2	S2	0.7	R3	control	4.12341214435894	-1.04686880448971	3.64386657493823
77	1	77	77	0	0	1	L2	S1	0.7	R3	control	0.199198389148852	-0.664205259165249	0.731030683246091
78	1	78	78	0	0	1	L2	S3	0.75	R3	control	2.90042434511794	-0.801087939520051	-0.272667379668747
79	1	79	79	0	0	1	L2	S2	0.75	R1	control	1.26985402823181	0.152989657182465	-0.940431646140084
80	1	80	80	0	0	1	L2	S2	0.7	R2	control	-1.22893568492223	2.44369066100596	-0.0433716857515919
81	1	81	81	0	0	1	L2	S1	0.75	R2	control	-0.85697908023941	-0.123833491268977	3.34665042116229
82	1	82	82	0	0	1	L1	S2	0.75	R2	control	0.208293389501532	1.74063312971122	1.20815357706295
83	1	83	83	0	0	1	L2	S2	0.9	R1	control	1.84837052562806	1.10927650143555	2.03648240123668
84	1	84	84	0	0	1	L1	S1	0.7	R2	control	0.157863308155839	-0.64725028919915	2.06232274412864
85	1	85	85	0	0	1	L2	S2	0.75	R2	control	-0.99140266731423	2.69027976804684	0.548928178315059
86	1	86	86	0	0	1	L2	S2	0.9	R3	control	-0.376985380852303	-2.5449485844098	-0.279000518074811
87	1	87	87	0	0	1	L2	S1	0.9	R2	control	-0.825440530794802	2.52610543976564	1.08593777418526
88	1	88	88	0	0	1	L1	S1	0.9	R1	control	0.84155229694306	-0.662771523268105	0.5775214055537
89	1	89	89	0	0	1	L1	S3	0.75	R1	control	1.43551474890717	1.62863728407488	0.221237685273762
90	1	90	90	0	0	1	L2	S2	0.7	R1	control	3.16590377674665	0.936376624746517	0.852862188565481
91	1	91	91	0	0	1	L1	S1	0.75	R3	case	-0.318226487682779	-2.27334195165551	1.25053284106513
92	1	92	92	0	0	1	L2	S1	0.9	R2	control	1.4195842191681	1.104052279248	0.775201365945233
93	1	93	93	0	0	1	L2	S1	0.7	R3	control	2.5974666556048	2.04311562528785	-0.720319449411932
94	1	94	94	0	0	1	L2	S3	0.75	R1	control	3.13717687175706	3.04814029239352	1.44968178008348
95	1	95	95	0	0	1	L1	S3	0.7	R2	control	-2.07408177331874	-0.909215079357075	-0.24158329880922
96	1	96	96	0	0	1	L1	S3	0.75	R1	control	-2.08827612944275	1.52843135512208	0.318251115437847
97	1	97	97	0	0	1	L1	S2	0.9	R2	control	-1.10357885728662	3.59628516958976	0.939189590380719
98	1	98	98	0	0	1	L1	S1	0.75	R1	control	1.83543206789244	-2.29409874753464	1.05022055863084
99	1	99	99	0	0	1	L2	S3	0.9	R1	control	5.03582864492561	1.77822119011879	1.58597995911442
100	1	100	100	0	0	1	L1	S1	0.75	R1	control	1.51333512380595	1.32150635806652	0.852348890648222
101	1	101	101	0	0	1	L1	S1	0.7	R2	control	1.32439218503161	1.56440315204009	1.40978802918724
102	1	102	102	0	0	1	L2	S2	0.7	R1	control	4.29935748447185	1.24964392599627	3.35829232588253
103	1	103	103	0	0	1	L2	S2	0.75	R2	case	1.06548175020183	0.897336984465924	2.33196659674679
104	1	104	104	0	0	1	L2	S3	0.9	R3	control	-1.20443717693421	0.0151407055230628	1.31232320611601
105	1	105	105	0	0	1	L1	S3	0.75	R1	case	2.81439438522748	-0.861226384137221	2.09141347835817
106	1	106	106	0	0	1	L1	S1	0.7	R1	control	-1.7459498128949	2.67732998294515	0.647832096857379
107	1	107	107	0	0	1	L2	S1	0.75	R2	control	-1.30571217436698	2.72755072032621	0.418857883670541
108	1	108	108	0	0	1	L2	S1	0.9	R2	control	1.64732608841603	1.65477778991526	0.587918590496883
109	1	109	109	0	0	1	L2	S2	0.75	R1	control	1.26248740419416	0.895791586348946	0.75050765685304
110	1	110	110	0	0	1	L2	S2	0.75	R3	control	0.384521907998748	0.338264805017215	0.245076460783915
111	1	111	111	0	0	1	L2	S2	0.75	R2	control	2.05018673579293	0.129108636146544	-1.20285105098138
112	1	112	112	0	0	1	L1	S3	0.9	R1	control	2.21832881131595	1.99109161431855	0.97977409298851
113	1	113	113	0	0	1	L2	S2	0.7	R2	control	-0.562435369703716	-0.476592776616863	-0.719348208549448
114	1	114	114	0	0	1	L1	S1	0.7	R3	control	-1.18011346989	-0.585923258894977	-0.907259014765459
115	1	115	115	0	0	1	L2	S2	0.7	R1	control	-0.669576379150087	1.06885434239287	2.3290787373054
116	1	116	116	0	0	1	L1	S2	0.75	R2	control	-4.15622620546393	-1.81848588518082	0.627298881171506
117	1	117	117	0	0	1	L1	S2	0.7	R1	control	4.46585931500321	1.61269419103395	-1.44898960555249
118	1	118	118	0	0	1	L1	S3	0.9	R2	control	1.83949258503631	1.84117434736399	0.433244183592261
119	1	119	119	0	0	1	L2	S3	0.75	R1	control	5.26951325876332	0.797418402355856	1.19577924645855
120	1	120	120	0	0	1	L1	S1	0.7	R3	control	2.43562309194033	0.550841235675562	0.12223077333994
121	1	121	121	0	0	1	L2	S2	0.7	R1	control	5.03308833950052	1.53619584077014	3.22199264180088
122	1	122	122	0	0	1	L2	S1	0.9	R2	control	1.89543821241097	-1.76266363931134	0.222271062096093
123	1	123	123	0	0	1	L1	S2	0.9	R2	control	0.824518305292533	1.9571224983128	1.68732220712825
124	1	124	124	0	0	1	L2	S2	0.7	R2	control	0.703957669148814	1.28435055541128	1.85234175572055
125	1	125	125	0	0	1	L1	S3	0.75	R2	control	0.0105939913433332	0.462462673024581	3.29756557953852
126	1	126	126	0	0	1	L2	S2	0.7	R1	control	0.397762411878919	2.16861519721455	2.47173503896191
127	1	127	127	0	0	1	L1	S1	0.9	R1	control	2.7005905081641	1.09826577229604	0.782319255839744
128	1	128	128	0	0	1	L2	S2	0.7	R2	control	0.941835116249306	-2.92604245095341	-0.13360496637215
129	1	129	129	0	0	1	L2	S3	0.75	R2	control	0.254396248628261	-0.504549352347131	2.33543938858129
130	1	130	130	0	0	1	L1	S2	0.9	R1	control	-1.06952734724349	2.45408811038351	0.882489411924344
131	1	131	131	0	0	1	L2	S3	0.7	R2	control	-0.670784126450171	-0.937442198788541	-1.88401578310283
132	1	132	132	0	0	1	L1	S1	0.75	R3	control	-0.2032046011202	1.29292423368226	1.34638524142524
133	1	133	133	0	0	1	L1	S2	0.7	R2	control	1.61879681484597	-0.644468550977669	-0.247497545265255
134	1	134	134	0	0	1	L2	S2	0.9	R2	control	-2.6266168012483	1.97139287663423	1.94182608866742
135	1	135	135	0	0	1	L1	S3	0.9	R2	control	0.0114265866516178	1.26541291667123	0.0226413005985493
136	1	136	136	0	0	1	L1	S1	0.75	R2	control	-1.95529096050546	0.828352562327357	2.24197230573225
137	1	137	137	0	0	1	L1	S1	0.7	R3	control	0.0421728200487866	-0.913423640479134	1.28425348320484
138	1	138	138	0	0	1	L1	S1	0.75	R2	control	1.45689915657479	-0.278093917784366	1.96806053380344
139	1	139	139	0	0	1	L2	S1	0.7	R2	control	-1.91163119789844	2.28882187401973	0.248121226728107
140	1	140	140	0	0	1	L2	S3	0.7	R3	control	4.48365681379308	2.36221427591131	-0.974041823234087
141	1	141	141	0	0	1	L2	S2	0.9	R2	control	-2.64721207774887	-1.23301907885495	2.41712026966978
142	1	142	142	0	0	1	L2	S1	0.7	R2	control	0.246812755256319	-0.105983469732628	0.2189231501176
143	1	143	143	0	0	1	L1	S1	0.75	R2	control	-2.59530913961971	-1.93278075236339	-1.09292749574808
144	1	144	144	0	0	1	L2	S3	0.75	R1	control	0.217555794688649	2.78486181668894	0.897037708671073
145	1	145	145	0	0	1	L1	S3	0.9	R3	control	3.73347928739326	0.192167633597459	-0.297788670267185
146	1	146	146	0	0	1	L2	S3	0.9	R3	control	1.72594774153061	1.93568867640098	0.872235611199494
147	1	147	147	0	0	1	L2	S3	0.9	R3	control	4.16319376515272	0.275998576551151	1.25383300450497
148	1	148	148	0	0	1	L1	S1	0.9	R1	control	-0.810776499416651	2.6948860676538	-1.57714186272741
149	1	149	149	0	0	1	L2	S3	0.75	R2	control	-2.5141718747564	-0.442592278891998	2.68173022435855
150	1	150	150	0	0	1	L1	S2	0.7	R3	control	0.765783509607331	2.70807434880122	-1.69503307036292
151	1	151	151	0	0	1	L1	S3	0.7	R3	control	2.67722377783329	2.7119463120402	-0.964174841656094
152	1	152	152	0	0	1	L2	S3	0.7	R3	control	4.01214254637794	-0.191658091711498	1.2109386617427
153	1	153	153	0	0	1	L2	S3	0.9	R3	control	0.446046760621236	0.842500369368882	-0.81597415030184
154	1	154	154	0	0	1	L2	S2	0.75	R1	control	-0.801254443341096	1.82432407215795	0.0775667292359161
155	1	155	155	0	0	1	L1	S3	0.7	R3	control	-0.756841466063776	-3.04492639731748	-1.10107673015549
156	1	156	156	0	0	1	L2	S2	0.9	R3	control	0.62873643757847	0.773165994780191	0.723364527300028
157	1	157	157	0	0	1	L2	S2	0.75	R3	case	-1.88175239435342	1.99795021219442	-0.249238787995016
158	1	158	158	0	0	1	L2	S2	0.7	R1	control	0.112261220081833	0.881725185959955	0.856479008148403
159	1	159	159	0	0	1	L2	S3	0.7	R1	control	1.89068791169318	0.977798615660187	3.44103576813343
160	1	160	160	0	0	1	L2	S1	0.75	R2	control	-1.8883830591634	1.81314598047491	3.44257750927666
161	1	161	161	0	0	1	L2	S1	0.9	R2	control	1.829911528013	-0.0969095220884765	0.568824941212491
162	1	162	162	0	0	1	L1	S3	0.75	R1	control	3.29769525139699	1.7137160766452	0.756785278415839
163	1	163	163	0	0	1	L1	S3	0.7	R3	control	-1.80691550126297	1.12208461560935	0.0249446085572424
164	1	164	164	0	0	1	L1	S1	0.75	R2	control	-3.27989875166065	-1.80981834714281	2.39003837885758
165	1	165	165	0	0	1	L1	S2	0.75	R1	control	-2.44952316158196	2.07804525572254	1.6286724932038
166	1	166	166	0	0	1	L2	S2	0.9	R2	control	-1.81923694077096	-1.9049484962258	1.90856633570836
167	1	167	167	0	0	1	L2	S1	0.7	R3	control	0.907309648846045	-1.17835024326704	1.07070785324167
168	1	168	168	0	0	1	L2	S1	0.75	R3	control	1.97448826651716	0.921993770038938	-1.12578302909959
169	1	169	169	0	0	1	L1	S3	0.9	R2	control	1.68484727732976	-0.779812849163728	0.770872559980208
170	1	170	170	0	0	1	L1	S2	0.75	R3	control	0.505218295741407	-0.172848111605474	-0.90955746136175
171	1	171	171	0	0	1	L1	S3	0.75	R2	control	-0.0138869243472482	0.453569019440524	0.365947632753389
172	1	172	172	0	0	1	L2	S1	0.9	R3	control	1.98770538888915	0.672056653137511	1.17111684319344
173	1	173	173	0	0	1	L1	S2	0.7	R3	control	-0.857439799871908	-1.93755151357819	1.06450321079479
174	1	174	174	0	0	1	L2	S1	0.9	R3	control	2.0344979704537	0.924540955623819	0.851663702249833
175	1	175	175	0	0	1	L2	S3	0.9	R2	control	-0.216025799023609	1.98200923131225	0.79497366513724
176	1	176	176	0	0	1	L1	S2	0.9	R3	control	0.252380084564694	-2.89529576111132	-0.389166472797316
177	1	177	177	0	0	1	L2	S3	0.7	R3	control	-1.77890495589783	-0.0258945948397163	-1.11761967754272
178	1	178	178	0	0	1	L1	S1	0.7	R1	control	-0.687818416105151	1.5108939330074	-0.436978456600294
179	1	179	179	0	0	1	L1	S2	0.7	R2	control	-0.487528554858623	-0.481438698912559	-1.22885109757637
180	1	180	180	0	0	1	L2	S1	0.75	R2	control	0.984459012892271	-1.84328363752472	0.461975071674381
181	1	181	181	0	0	1	L2	S1	0.7	R1	control	3.75296994446775	-0.218365371645517	2.09094529056228
182	1	182	182	0	0	1	L2	S1	0.9	R2	control	0.627746626552681	-0.517090980839394	-0.604026550873534
183	1	183	183	0	0	1	L1	S2	0.7	R1	control	2.48420155331413	-2.10855186385002	1.16068096568769
184	1	184	184	0	0	1	L2	S1	0.7	R1	control	5.30280135054679	-0.44421548901038	0.167018731574941
185	1	185	185	0	0	1	L1	S1	0.9	R1	control	-0.320300775885432	0.64878757894329	1.45232520416121
186	1	186	186	0	0	1	L2	S3	0.9	R3	control	2.2880015482548	2.70190357878203	0.661655638275266
187	1	187	187	0	0	1	L1	S2	0.7	R2	control	0.193230537757824	0.354020816746175	1.1883260313918
188	1	188	188	0	0	1	L1	S2	0.9	R2	control	0.317592657937938	-1.13351940822238	-0.0331709961641462
189	1	189	189	0	0	1	L2	S1	0.9	R1	control	1.93202596821996	1.4053639083609	0.435987641555119
190	1	190	190	0	0	1	L1	S3	0.9	R1	control	3.85770218139107	3.11759852588081	2.73383053538929
191	1	191	191	0	0	1	L1	S3	0.7	R1	control	0.475438745270897	0.608138326322881	-0.532184038972314
192	1	192	192	0	0	1	L2	S2	0.7	R1	case	-0.249905524902192	0.516665491288061	0.297116693190571
193	1	193	193	0	0	1	L1	S3	0.75	R1	control	1.89464054920367	3.97380846958022	-1.15838483233001
194	1	194	194	0	0	1	L1	S2	0.75	R1	control	1.08720168757062	0.857978269744739	0.91328319553706
195	1	195	195	0	0	1	L2	S2	0.9	R2	control	1.51347857236263	-1.75149613784776	-0.620827719193597
196	1	196	196	0	0	1	L1	S3	0.7	R2	control	0.923790487146777	1.30230383577924	0.536716064202978
197	1	197	197	0	0	1	L2	S2	0.9	R1	control	-0.607518938279663	1.36099608751462	1.99875975410045
198	1	198	198	0	0	1	L2	S2	0.9	R2	control	0.47037232486345	1.16673536621435	-1.5823220288613
199	1	199	199	0	0	1	L2	S1	0.75	R1	control	2.23260160463948	1.06961672139457	0.495488819009232
200	1	200	200	0	0	1	L2	S3	0.75	R2	control	2.11628344400039	-1.82275783652645	-0.361254640917946
201	1	201	201	0	0	1	L2	S2	0.9	R1	control	1.76158406454569	-1.26208057621081	3.11104506924796
202	1	202	202	0	0	1	L1	S1	0.75	R2	control	0.813612442660646	0.151790015657479	0.479078254299424
203	1	203	203	0	0	1	L2	S2	0.7	R3	control	0.064078416329832	2.08532928341589	0.727424349626246
204	1	204	204	0	0	1	L1	S1	0.75	R3	control	-1.21955931131118	2.11027131022622	1.45637669127505
205	1	205	205	0	0	1	L1	S1	0.75	R1	control	-0.858691580592781	1.13698391049238	0.276760038802514
206	1	206	206	0	0	1	L2	S1	0.75	R2	control	-2.62703851613368	-0.716114545474712	3.59704281567325
207	1	207	207	0	0	1	L1	S3	0.75	R1	control	-0.00199378050283405	1.74314409498325	0.280894342859433
208	1	208	208	0	0	1	L2	S2	0.9	R1	control	0.309661708863187	-2.41345813762241	2.59737104290465
209	1	209	209	0	0	1	L1	S3	0.75	R3	control	3.31704271731536	-0.0746284068034872	-0.917281401635399
210	1	210	210	0	0	1	L1	S1	0.9	R3	control	2.20156402858538	-1.13685768398433	1.08578349701151
211	1	211	211	0	0	1	L1	S2	0.7	R3	control	-1.06139680585205	-0.0273957438641598	-1.5187202433362
212	1	212	212	0	0	1	L1	S2	0.9	R3	control	0.358876467969153	-1.43791477161995	-1.80533410191425
213	1	213	213	0	0	1	L2	S2	0.9	R1	control	0.816877699020818	1.13946846501982	1.43214176319188
214	1	214	214	0	0	1	L2	S3	0.75	R3	control	-2.49458077506797	-1.80306686456596	-0.961199929436537
215	1	215	215	0	0	1	L2	S2	0.7	R2	control	2.59005586358933	-2.04938010970577	0.916542338821851
216	1	216	216	0	0	1	L1	S2	0.9	R1	control	-2.95724648507151	-1.54314939835659	1.41209992298018
217	1	217	217	0	0	1	L1	S2	0.75	R2	control	0.954338803332717	1.21659692774721	1.88766465185979
218	1	218	218	0	0	1	L2	S3	0.75	R3	control	-0.77885658069451	0.252968680134147	0.368230082735788
219	1	219	219	0	0	1	L1	S2	0.75	R2	control	-3.00488821348117	-1.43349352347733	1.87016859304574
220	1	220	220	0	0	1	L1	S1	0.7	R1	control	2.75900663220847	1.09912116010578	0.545687444240045
221	1	221	221	0	0	1	L2	S3	0.75	R1	control	3.84712212213509	-1.25908949012031	1.71979587015405
222	1	222	222	0	0	1	L2	S1	0.75	R2	control	5.26572281638936	-0.208971693162642	0.973240628606
223	1	223	223	0	0	1	L2	S3	0.9	R1	control	3.43373294975918	0.885347460140716	2.5825478836859
224	1	224	224	0	0	1	L1	S2	0.7	R3	control	3.5715767262935	-0.365606664168175	-0.84545210185521
225	1	225	225	0	0	1	L2	S2	0.7	R2	control	-0.697122747007749	0.322112722445871	1.0972032037695
226	1	226	226	0	0	1	L2	S3	0.9	R1	control	7.14292111701812	1.05964175723512	0.14784844639903
227	1	227	227	0	0	1	L1	S2	0.75	R3	control	-0.497254217880873	-0.958133004131427	0.229189627220538
228	1	228	228	0	0	1	L1	S3	0.75	R3	control	3.34811068424818	-0.790664132708353	-1.42223010372603
229	1	229	229	0	0	1	L2	S2	0.9	R1	control	0.80557067420624	-0.169721152812028	0.791535108828069
230	1	230	230	0	0	1	L2	S3	0.7	R3	control	1.90359742640844	2.77412054309918	0.55695256964277
231	1	231	231	0	0	1	L2	S3	0.75	R2	control	-2.78446831931596	0.826663740747119	2.1538100164224
232	1	232	232	0	0	1	L2	S3	0.75	R1	control	2.71289487327843	1.65480403944035	2.86012617829554
233	1	233	233	0	0	1	L2	S2	0.7	R2	control	-0.941068924786877	1.21557816359662	1.26471144938649
234	1	234	234	0	0	1	L2	S2	0.9	R2	control	-1.75158585193653	1.81833041748443	1.50225189578376
235	1	235	235	0	0	1	L2	S1	0.9	R1	control	4.68319645777672	1.33383996337939	1.42614663742713
236	1	236	236	0	0	1	L2	S2	0.7	R2	control	-1.14861939188311	1.306951318136	2.65601542433928
237	1	237	237	0	0	1	L2	S1	0.9	R1	control	1.82411136815226	3.34548212655628	2.28593774904471
238	1	238	238	0	0	1	L2	S2	0.9	R1	control	-0.513009654238112	-2.52558370734111	1.89200277327693
239	1	239	239	0	0	1	L1	S3	0.7	R1	control	-0.633535447427223	0.0655277742747874	0.551163637277316
240	1	240	240	0	0	1	L2	S1	0.9	R2	control	2.54728255784181	0.296311358798108	-0.401564015918772
241	1	241	241	0	0	1	L1	S2	0.75	R1	control	2.52343658849675	0.141099480093088	1.70321110476602
242	1	242	242	0	0	1	L2	S1	0.9	R3	control	3.87012627443282	1.5271285856768	-1.06055775082536
243	1	243	243	0	0	1	L2	S1	0.7	R1	control	-0.391150334543627	0.782903617116523	0.933415034417058
244	1	244	244	0	0	1	L2	S2	0.75	R3	control	3.89086509212077	0.4237578015652	-1.14033706801755
245	1	245	245	0	0	1	L2	S2	0.7	R3	control	3.02516552315344	-0.299455211774894	-0.10389335789464
246	1	246	246	0	0	1	L2	S2	0.9	R2	control	-0.43025678754134	3.55290866985139	-0.295064296765852
247	1	247	247	0	0	1	L2	S2	0.75	R1	control	2.57717687131554	-0.487566949203337	0.798778847403527
248	1	248	248	0	0	1	L2	S1	0.9	R2	control	0.17178177351997	-2.90352036334347	0.917760032015499
249	1	249	249	0	0	1	L2	S3	0.75	R1	control	0.126580023040046	0.702998206497889	-1.51981152965513
250	1	250	250	0	0	1	L1	S2	0.9	R3	control	-1.68953880975551	-1.59001861364636	0.605415474994933
251	1	251	251	0	0	1	L2	S1	0.7	R2	control	0.0101666569339193	2.17883215868066	0.0596646905123905
252	1	252	252	0	0	1	L1	S3	0.75	R1	control	1.96679920682756	2.0432874765542	2.56426924466375
253	1	253	253	0	0	1	L2	S3	0.7	R2	control	-2.83083485895613	2.2530870227258	1.40783802279136
254	1	254	254	0	0	1	L2	S2	0.9	R1	control	2.50485420053574	1.57206431941955	0.322896883696539
255	1	255	255	0	0	1	L1	S2	0.75	R3	control	-0.101358876537837	1.6866923486831	-0.388638319514052
256	1	256	256	0	0	1	L1	S3	0.9	R1	control	-1.16666396411343	2.91705002313271	1.86690749167681
257	1	257	257	0	0	1	L1	S3	0.75	R2	control	0.319375364606212	2.46581072750697	-0.457716353990996
