index	gen	fam	infam	sir	dam	sex	F1	F2	C1	R1	Trait1	Trait2	Trait3	Trait4
1087	2	1087	1	49	587	2	L1	S1	0.75	R2	control	-1.42262788139723	-0.824839680223119	1.15178193940734
1088	2	1088	1	25	588	2	L2	S1	0.75	R3	control	5.05858009764096	3.73582672251444	-0.363512185059022
1089	2	1089	1	23	589	1	L2	S2	0.7	R3	control	2.53054677238597	3.01958680740742	0.917801068148776
1090	2	1090	1	8	590	1	L2	S2	0.7	R3	control	4.38180215394785	0.511561265917436	-1.44756927684943
1091	2	1091	1	36	591	1	L2	S3	0.9	R2	control	1.06543101555127	0.12669894914683	1.90054856166851
1092	2	1092	1	39	592	2	L1	S2	0.75	R2	control	0.53632804890443	-1.13254579454844	-0.981083050750543
1093	2	1093	1	8	593	2	L2	S3	0.9	R3	control	3.78551392276465	2.15317721995241	1.99825130805524
1094	2	1094	1	17	594	1	L1	S1	0.75	R2	control	-2.17515822859598	-0.315736046808576	1.32785102408083
1095	2	1095	1	48	595	1	L1	S3	0.75	R1	control	1.25357238941772	1.4029731183681	-1.66473789129365
1096	2	1096	1	22	596	1	L1	S2	0.75	R3	control	6.00353842873651	-1.23244605353483	-0.331594221351733
1097	2	1097	1	37	597	1	L2	S1	0.7	R1	control	-0.00160237511988962	1.55113871844029	1.9673073165038
1098	2	1098	1	33	598	2	L2	S1	0.9	R3	control	1.8233257296445	-1.28872394556809	-0.459328031778456
1099	2	1099	1	20	599	2	L2	S2	0.7	R1	control	0.672746483320284	-0.722095733354533	-0.0879348277611195
1100	2	1100	1	24	600	2	L1	S2	0.9	R1	control	0.713169995644957	1.63721991438397	0.484444569951724
1101	2	1101	1	43	601	2	L2	S2	0.9	R3	control	0.93831084760868	4.05262758854079	1.01240118517174
1102	2	1102	1	21	602	1	L1	S3	0.75	R2	control	-0.932686771819895	-0.0332822481126879	1.95525095583463
1103	2	1103	1	3	603	2	L1	S1	0.9	R2	case	-0.690314247203519	-0.212605852458654	1.36667060690217
1104	2	1104	1	35	604	2	L2	S2	0.9	R3	control	-0.698118220820802	4.63952882128468	-1.00708293308991
1105	2	1105	1	31	605	2	L1	S2	0.9	R3	control	1.00091503183751	1.75506592990565	0.879098492257407
1106	2	1106	1	4	606	2	L2	S2	0.9	R2	control	-2.6714677628065	0.359790178418881	0.744460124054442
1107	2	1107	1	39	607	2	L1	S1	0.9	R1	control	-0.672219592008034	-0.11763061165492	1.2860950349863
1108	2	1108	1	25	608	1	L1	S2	0.75	R3	control	3.28299764233575	1.71576269977469	0.0404154133814028
1109	2	1109	1	3	609	2	L2	S2	0.75	R3	control	2.64495649844512	-0.218753960311248	-1.06375557508169
1110	2	1110	1	31	610	2	L1	S2	0.7	R3	control	-2.51211948019738	1.72841862334309	1.33543890365359
1111	2	1111	1	50	611	1	L2	S3	0.75	R3	control	1.5503592036252	3.09027488724629	1.20403311157853
1112	2	1112	1	34	612	1	L1	S2	0.75	R1	control	0.953694509533268	0.0429173809943235	-1.03006370514998
1113	2	1113	1	22	613	1	L2	S1	0.7	R1	control	1.89609628677055	0.59841353997349	3.04538068688079
1114	2	1114	1	39	614	2	L1	S1	0.9	R2	control	-1.13046259350977	-0.385789168857094	-0.370537447051927
1115	2	1115	1	50	615	2	L2	S1	0.7	R1	control	-1.64411440606659	0.673489569147948	0.519136195499871
1116	2	1116	1	44	616	2	L1	S3	0.9	R3	control	1.44169358795803	2.21132605420817	1.73316317148561
1117	2	1117	1	42	617	2	L2	S3	0.7	R2	control	1.68309469283716	0.559786153872539	1.90534623924128
1118	2	1118	1	23	618	2	L1	S1	0.7	R3	control	1.81518828173821	0.535190664790086	-0.241295228833894
1119	2	1119	1	26	619	1	L2	S3	0.7	R1	control	1.52193864064723	1.31957871609906	1.23153112026524
1120	2	1120	1	4	620	2	L2	S2	0.9	R2	case	3.14850961326241	0.478238680385489	3.26721639360078
1121	2	1121	1	16	621	1	L2	S2	0.9	R2	control	0.382182082314584	-0.351754708239521	3.18050732372957
1122	2	1122	1	12	622	2	L1	S1	0.9	R2	control	0.063267038667788	0.105183189510937	1.94415377753037
1123	2	1123	1	32	623	2	L2	S2	0.7	R1	control	0.862426009371067	1.33122401250719	2.90319632809391
1124	2	1124	1	22	624	1	L2	S1	0.7	R3	control	-0.493772780545909	-0.363434438190208	-0.416646048228142
1125	2	1125	1	19	625	2	L2	S2	0.7	R3	control	2.45534653108793	1.99652336906056	1.30772909962073
1126	2	1126	1	38	626	1	L2	S2	0.9	R2	control	2.04379102832639	-1.17351111304884	-0.480798542991469
1127	2	1127	1	50	627	2	L1	S2	0.7	R2	control	0.156333845310426	0.202087535536227	1.04640014962143
1128	2	1128	1	20	628	1	L2	S3	0.75	R3	control	5.17143107696781	0.562943779367742	-2.15391333765004
1129	2	1129	1	37	629	1	L1	S1	0.75	R1	control	2.36236641279558	-0.233663998592736	1.70760408884278
1130	2	1130	1	49	630	2	L2	S1	0.9	R2	control	-2.64557689096592	0.516020732166165	0.839199087142415
1131	2	1131	1	29	631	1	L1	S2	0.7	R2	control	-1.59690541615445	0.998096505834902	0.792225575547483
1132	2	1132	1	27	632	1	L1	S1	0.9	R3	control	0.96716718231707	-0.0291911346751134	-0.928882471361426
1133	2	1133	1	41	633	1	L2	S2	0.7	R1	control	2.44955226923624	0.361025323203757	1.9234777202855
1134	2	1134	1	40	634	2	L1	S2	0.7	R3	control	3.36820754320881	0.410674853712836	1.92097558129326
1135	2	1135	1	6	635	1	L2	S2	0.7	R3	control	3.97674770643328	1.3365470577346	-0.0155788869431023
1136	2	1136	1	15	636	2	L1	S2	0.9	R3	control	-0.34946369128634	0.124386628230552	0.950123022112337
1137	2	1137	1	35	637	1	L2	S2	0.9	R1	control	-0.244866621051748	1.68798736994598	2.30245780286454
1138	2	1138	1	29	638	2	L1	S3	0.7	R1	control	-1.06732441169335	1.74667701452273	0.610333327688075
1139	2	1139	1	4	639	1	L1	S1	0.75	R2	control	-3.23241207347514	0.760440048423959	0.0516627171724243
1140	2	1140	1	22	640	1	L1	S1	0.75	R1	control	-1.41770884135551	-0.0722958568019493	1.63509563685457
1141	2	1141	1	35	641	2	L2	S1	0.7	R2	case	-0.204147520565612	1.52659354936033	-1.16312589511607
1142	2	1142	1	30	642	1	L1	S1	0.7	R3	control	2.58519806597836	2.88508893022182	0.900599886513543
1143	2	1143	1	23	643	1	L2	S1	0.9	R3	control	-0.873343668056677	-0.344388801598352	0.556061933286978
1144	2	1144	1	18	644	2	L1	S1	0.9	R3	control	1.97852693508075	3.06140694778413	1.37849907912255
1145	2	1145	1	7	645	1	L1	S3	0.9	R2	control	0.97008194787314	-2.22920467666111	2.33095745417817
1146	2	1146	1	22	646	1	L1	S2	0.9	R3	control	1.07662667178536	0.749381036215007	-2.33280765050237
1147	2	1147	1	39	647	2	L1	S2	0.75	R2	control	-1.15673721713549	0.523793053428765	0.999360468373115
1148	2	1148	1	19	648	1	L2	S3	0.9	R2	control	-0.440412125249342	-1.56197522747622	1.76296821095703
1149	2	1149	1	25	649	2	L1	S3	0.75	R1	control	-0.0112226711423127	-0.595892535809368	0.992705351109467
1150	2	1150	1	10	650	2	L1	S2	0.9	R3	control	0.174056013311723	2.01220705221166	2.2648851539084
1151	2	1151	1	35	651	1	L1	S3	0.75	R2	case	2.03820349497312	-0.129925343264376	0.767766349031727
1152	2	1152	1	20	652	2	L1	S2	0.75	R3	control	4.54423862742818	0.153567466515816	-0.0819328597749508
1153	2	1153	1	4	653	1	L1	S3	0.9	R3	control	2.01955070862595	-0.347029363873588	2.54063784439009
1154	2	1154	1	45	654	2	L1	S1	0.7	R1	control	1.62991569979208	-1.1397643317372	0.974919771930714
1155	2	1155	1	44	655	1	L1	S1	0.7	R1	control	3.88325531435381	-1.91459174124448	-0.00225938099873167
1156	2	1156	1	30	656	2	L2	S1	0.9	R2	control	-0.53647931709061	1.65832029337061	0.332104977986999
1157	2	1157	1	15	657	1	L1	S1	0.75	R3	control	-1.18150816318097	-1.42929089897442	-1.20059354134466
1158	2	1158	1	41	658	1	L1	S1	0.7	R1	control	1.67442304220892	0.293110008997484	1.5910496000486
1159	2	1159	1	45	659	1	L2	S3	0.9	R1	control	1.07070819293867	0.465018454851997	1.84480575124701
1160	2	1160	1	22	660	1	L1	S1	0.75	R2	control	2.51035581432067	-0.936157768471054	1.13902554182856
1161	2	1161	1	14	661	1	L1	S3	0.75	R2	control	-1.95984820141617	0.0185010585377854	-0.975754980920894
1162	2	1162	1	42	662	1	L2	S3	0.7	R2	control	-1.65717635350343	1.6718528714316	0.122498337935154
1163	2	1163	1	15	663	2	L1	S1	0.9	R3	control	-1.213993978598	1.05882685084369	-1.45811149650849
1164	2	1164	1	2	664	2	L1	S2	0.75	R1	control	-0.572123403552117	-0.155443779862568	1.36757744988817
1165	2	1165	1	39	665	2	L1	S1	0.7	R1	control	-0.618557259647649	0.322034805585622	-1.04343686993853
1166	2	1166	1	36	666	1	L1	S1	0.9	R1	control	0.189505758140771	-1.32688745908304	0.832200362774674
1167	2	1167	1	29	667	2	L2	S2	0.75	R2	control	1.34131722791595	1.20603771411006	0.743059307435405
1168	2	1168	1	44	668	2	L1	S1	0.9	R3	control	3.22122108387311	-0.758397783165626	-1.01975433924731
1169	2	1169	1	9	669	2	L1	S3	0.7	R2	case	-0.409049118165893	-0.162701599072471	-1.79543679817489
1170	2	1170	1	8	670	2	L1	S3	0.7	R1	control	1.07025976656189	0.518044633161694	1.60875250645619
1171	2	1171	1	15	671	2	L2	S2	0.75	R2	control	2.02634613086823	-0.338009378889104	2.27787425728531
1172	2	1172	1	38	672	1	L1	S1	0.9	R3	control	1.91647640879735	0.394802211818329	-0.814922593867031
1173	2	1173	1	19	673	1	L1	S3	0.75	R3	control	2.49929832234541	1.87535100430517	1.0551641717438
1174	2	1174	1	20	674	2	L1	S1	0.75	R3	control	5.90060466387526	1.63025012720735	-3.67651951218971
1175	2	1175	1	32	675	1	L2	S3	0.7	R3	control	3.13094213506639	2.03456377295051	-0.55187855697227
1176	2	1176	1	14	676	2	L2	S1	0.7	R1	control	-0.575440583951645	1.07776483627997	-0.24783805342604
1177	2	1177	1	17	677	1	L2	S1	0.9	R2	control	-2.23663899718476	0.426199573778248	0.619986010010037
1178	2	1178	1	33	678	2	L2	S3	0.75	R2	control	0.518459306493908	2.08940929790808	1.35586648173999
1179	2	1179	1	32	679	1	L1	S2	0.75	R2	control	1.05639580177599	-0.193325572628288	1.23398729896124
1180	2	1180	1	47	680	1	L2	S1	0.9	R1	control	2.82875438063371	1.09332763666816	1.54003461383826
1181	2	1181	1	43	681	1	L1	S2	0.9	R2	control	-2.19677207371013	-0.837345861041663	2.43125056960246
1182	2	1182	1	18	682	1	L1	S3	0.9	R1	control	0.687480804430979	1.5470273039705	-0.48821390945364
1183	2	1183	1	28	683	2	L2	S3	0.9	R3	control	-0.578410211438615	-1.14568992162214	0.657717536417192
1184	2	1184	1	12	684	1	L2	S2	0.75	R1	control	1.00591769399908	-0.561812941184524	1.16164785018282
1185	2	1185	1	17	685	1	L2	S1	0.75	R3	control	2.43355165213762	1.94621309021786	0.164650172089508
1186	2	1186	1	33	686	1	L1	S2	0.75	R2	control	1.04710007674436	0.476082702531828	-0.151339784541737
1187	2	1187	1	38	687	2	L2	S2	0.9	R3	control	1.80318318102045	0.256737945868842	0.763019248169631
1188	2	1188	1	35	688	2	L2	S3	0.75	R2	control	-2.34329645520713	1.96972375334901	0.149163465714614
1189	2	1189	1	33	689	1	L1	S2	0.7	R2	control	-1.22901351412184	-0.610633117574438	0.135395708803906
1190	2	1190	1	39	690	2	L1	S3	0.7	R3	control	1.29347559551861	3.02291720290561	-0.685595968076924
1191	2	1191	1	40	691	2	L1	S1	0.75	R3	control	0.930019709332082	0.0822285335987715	0.414117766917199
1192	2	1192	1	42	692	2	L1	S3	0.75	R1	control	3.05220453189322	2.90444079374415	1.65183210229769
1193	2	1193	1	41	693	2	L1	S1	0.7	R2	control	4.57841414283835	0.0386987811239546	0.738958716686124
1194	2	1194	1	1	694	2	L2	S1	0.75	R3	control	3.13190651790808	-0.170850371473581	0.136639016544099
1195	2	1195	1	25	695	1	L1	S2	0.9	R3	control	2.46600053587687	0.968572571251464	-0.556708591012499
1196	2	1196	1	7	696	1	L2	S1	0.9	R1	control	0.138256182147112	0.0406427701326042	2.3169522632324
1197	2	1197	1	14	697	1	L2	S1	0.75	R2	control	2.90341721565081	-1.28104821528183	-0.844234118157355
1198	2	1198	1	8	698	1	L1	S2	0.7	R2	control	0.567099269857617	0.418850595604815	1.80898451441708
1199	2	1199	1	18	699	1	L2	S3	0.75	R2	control	1.3344843296681	-0.149757507021862	3.43265633891463
1200	2	1200	1	32	700	2	L2	S2	0.75	R3	control	3.05230234962895	1.12974320966082	-1.1703231774494
1201	2	1201	1	37	701	2	L2	S2	0.75	R3	control	2.84521390298032	-0.0970415844166953	1.320030444882
1202	2	1202	1	33	702	1	L2	S1	0.9	R3	control	2.35760998834144	3.15714911494272	-1.98248029320544
1203	2	1203	1	27	703	2	L1	S3	0.9	R1	control	-0.0811743115345905	1.9227602691673	2.85613344527481
1204	2	1204	1	31	704	1	L2	S2	0.75	R2	control	-2.43633010381241	0.453700179717529	1.1479300915369
1205	2	1205	1	39	705	2	L2	S2	0.75	R3	control	0.42041763290626	3.70571727404521	1.48975755528895
1206	2	1206	1	24	706	2	L1	S1	0.9	R1	control	1.0269335685446	1.01499927280533	1.37986613142857
1207	2	1207	1	18	707	1	L2	S2	0.7	R3	control	-0.515706996341512	5.02765762792734	-0.592106515316986
1208	2	1208	1	2	708	2	L1	S1	0.7	R1	control	1.19374507872679	1.52307856859572	2.21922414067553
1209	2	1209	1	25	709	1	L1	S2	0.9	R1	control	2.07585229361106	3.11030261750486	0.54048007837573
1210	2	1210	1	18	710	1	L2	S1	0.9	R1	control	1.38471440273177	1.52068019892282	0.549700457507423
1211	2	1211	1	48	711	2	L2	S3	0.75	R1	control	2.47718926332413	0.522096130684278	0.239170066074302
1212	2	1212	1	3	712	1	L2	S1	0.75	R2	control	3.6235002784907	-0.455858146845678	-1.08450561365641
1213	2	1213	1	28	713	1	L2	S2	0.75	R2	control	0.798051881081803	0.548245686846154	1.53971527648698
1214	2	1214	1	12	714	2	L2	S1	0.7	R2	control	2.1362595509087	-0.187506506175019	2.18525917521673
1215	2	1215	1	36	715	2	L2	S1	0.9	R3	control	6.40689523410183	1.81716715504452	-0.0829926586688107
1216	2	1216	1	48	716	2	L1	S2	0.9	R2	control	-1.71707150522996	0.345385796169433	2.21558794910213
1217	2	1217	1	1	717	1	L1	S2	0.75	R1	control	3.62901767004839	-0.573751941595385	-1.58868184541044
1218	2	1218	1	38	718	2	L1	S2	0.7	R1	control	1.04337548980693	2.00197680998051	0.779412549617702
1219	2	1219	1	32	719	2	L2	S3	0.9	R3	control	0.230280523354826	0.262798340724355	-0.204297574086797
1220	2	1220	1	22	720	1	L2	S1	0.9	R1	control	1.27163546542351	0.288530988385287	2.09694282537432
1221	2	1221	1	6	721	1	L2	S1	0.75	R3	control	1.42150678847119	2.5740225325898	1.78890124983035
1222	2	1222	1	36	722	1	L1	S3	0.9	R2	control	1.01190255049682	-0.190149115488161	0.690155546660202
1223	2	1223	1	37	723	2	L2	S2	0.9	R3	control	2.53409534799948	0.6728285411444	1.88052426865128
1224	2	1224	1	41	724	1	L2	S2	0.9	R2	control	-2.35517271474211	1.15140600821309	1.93890698292175
1225	2	1225	1	12	725	1	L1	S1	0.7	R1	control	1.90688154735206	0.627335439212925	0.255681372004043
1226	2	1226	1	22	726	2	L2	S2	0.7	R3	control	5.41153270303001	0.0802647835967481	-0.828538930419369
1227	2	1227	1	22	727	2	L1	S3	0.75	R3	control	-0.874137643646154	-1.16746469590086	-0.425261448026278
1228	2	1228	1	19	728	1	L2	S3	0.7	R3	control	1.13550037272874	3.13032294854189	-0.376180329070113
1229	2	1229	1	36	729	2	L1	S1	0.9	R3	control	3.24467560274977	1.88635078263365	1.18306027249067
1230	2	1230	1	37	730	2	L1	S2	0.75	R1	control	2.17661248401777	-0.264466452419693	0.338996598327646
1231	2	1231	1	11	731	2	L2	S2	0.9	R1	control	3.32153346442361	-0.420147084482703	0.34167129170425
1232	2	1232	1	34	732	1	L2	S1	0.75	R3	control	0.748416391036461	0.249839368579216	0.0855312238555064
1233	2	1233	1	1	733	2	L1	S3	0.7	R2	control	0.835556991435615	-1.6866132592526	1.09078016812868
1234	2	1234	1	19	734	2	L1	S3	0.7	R1	control	-0.151411912552729	1.63788384545894	-0.715052548104141
1235	2	1235	1	47	735	1	L1	S1	0.9	R3	control	-0.419450298008968	-0.91218974249329	-1.11983662892423
1236	2	1236	1	23	736	1	L1	S2	0.7	R1	control	0.513431113999159	0.47836790037427	1.80101580269308
1237	2	1237	1	14	737	2	L2	S3	0.7	R3	control	1.77938251215476	4.12627039824509	0.320427672784207
1238	2	1238	1	36	738	1	L2	S2	0.9	R2	control	0.313479783889032	-0.76657012268027	0.705657754962049
1239	2	1239	1	34	739	2	L2	S1	0.7	R1	control	3.69346842848906	0.335365048841512	-0.596112324668088
1240	2	1240	1	42	740	1	L2	S1	0.7	R2	control	3.11811955366429	-2.14548467283459	0.739772595957647
1241	2	1241	1	18	741	1	L1	S2	0.75	R2	control	-3.40792719601773	2.01885628129783	-0.620104508776171
1242	2	1242	1	16	742	2	L1	S2	0.75	R3	control	2.05987735885152	0.302224235432288	0.518641106687703
1243	2	1243	1	45	743	1	L1	S1	0.75	R1	control	-4.20532305863058	-1.02396966035212	1.95961258649948
1244	2	1244	1	32	744	1	L2	S3	0.9	R2	control	-0.240667407083325	-0.601526816513095	-1.73116522304461
1245	2	1245	1	22	745	1	L2	S2	0.75	R2	control	2.20065193829163	0.601600686359654	0.963611379795872
1246	2	1246	1	41	746	2	L1	S2	0.9	R2	control	-1.39050901624827	0.519606801604541	1.54550283592187
1247	2	1247	1	10	747	2	L1	S2	0.9	R1	case	-1.658793451843	-1.33330471098456	-1.23930256025432
